line_id,year,quarter,period,employment_thousands,avg_hourly_earnings,avg_weekly_earnings,employment_thousands_growth,avg_hourly_earnings_growth,avg_weekly_earnings_growth
48,2026,2,2026-Q2,1839.200000,26.620000,1067.460000,0.004296,0.002762,0.013716
49,2019,1,2019-Q1,2844.666667,41.840000,1516.010000,,,
49,2019,2,2019-Q2,2859.666667,41.936667,1523.703333,0.005273,0.002310,0.005075
49,2019,3,2019-Q3,2867.333333,42.463333,1544.280000,0.002681,0.012559,0.013504
49,2019,4,2019-Q4,2883.333333,42.556667,1543.373333,0.005580,0.002198,-0.000587
49,2020,1,2020-Q1,2904.333333,42.953333,1557.776667,0.007283,0.009321,0.009332
49,2020,2,2020-Q2,2624.666667,43.663333,1596.620000,-0.096293,0.016530,0.024935
49,2020,3,2020-Q3,2652.333333,44.116667,1610.223333,0.010541,0.010382,0.008520
49,2020,4,2020-Q4,2697.333333,44.446667,1643.026667,0.016966,0.007480,0.020372
49,2021,1,2021-Q1,2760.333333,44.333333,1652.170000,0.023356,-0.002550,0.005565
49,2021,2,2021-Q2,2812.000000,44.356667,1647.113333,0.018718,0.000526,-0.003061
49,2021,3,2021-Q3,2900.333333,44.440000,1641.320000,0.031413,0.001879,-0.003517
49,2021,4,2021-Q4,2954.000000,44.650000,1647.600000,0.018504,0.004725,0.003826
49,2022,1,2022-Q1,2997.333333,45.300000,1670.066667,0.014669,0.014558,0.013636
49,2022,2,2022-Q2,3055.666667,46.220000,1699.343333,0.019462,0.020309,0.017530
49,2022,3,2022-Q3,3095.333333,47.273333,1731.760000,0.012981,0.022790,0.019076
49,2022,4,2022-Q4,3102.333333,47.516667,1745.430000,0.002261,0.005147,0.007894
49,2023,1,2023-Q1,3052.666667,47.946667,1750.036667,-0.016009,0.009049,0.002639
49,2023,2,2023-Q2,3032.666667,48.250000,1754.680000,-0.006552,0.006326,0.002653
49,2023,3,2023-Q3,2985.666667,48.476667,1771.010000,-0.015498,0.004698,0.009307
49,2023,4,2023-Q4,2958.666667,48.900000,1779.960000,-0.009043,0.008733,0.005054
49,2024,1,2024-Q1,2957.333333,49.203333,1797.566667,-0.000451,0.006203,0.009892
49,2024,2,2024-Q2,2933.333333,49.536667,1811.406667,-0.008115,0.006775,0.007699
49,2024,3,2024-Q3,2909.666667,50.333333,1852.266667,-0.008068,0.016082,0.022557
49,2024,4,2024-Q4,2889.000000,51.253333,1899.783333,-0.007103,0.018278,0.025653
49,2025,1,2025-Q1,2873.333333,51.713333,1920.303333,-0.005423,0.008975,0.010801
49,2025,2,2025-Q2,2864.000000,52.290000,1939.923333,-0.003248,0.011151,0.010217
49,2025,3,2025-Q3,2860.000000,52.820000,1971.983333,-0.001397,0.010136,0.016526
49,2025,4,2025-Q4,2847.666667,53.543333,1997.150000,-0.004312,0.013694,0.012762
49,2026,1,2026-Q1,2800.000000,54.326667,2035.440000,-0.016739,0.014630,0.019172
49,2026,2,2026-Q2,2784.000000,55.110000,2074.975000,-0.005714,0.014419,0.019423
50,2019,1,2019-Q1,807.366667,47.486667,1783.923333,,,
50,2019,2,2019-Q2,819.133333,47.616667,1784.043333,0.014574,0.002738,0.000067
50,2019,3,2019-Q3,827.466667,47.370000,1774.793333,0.010173,-0.005180,-0.005185
50,2019,4,2019-Q4,836.400000,47.176667,1770.710000,0.010796,-0.004081,-0.002301
50,2020,1,2020-Q1,846.033333,47.680000,1780.050000,0.011518,0.010669,0.005275
50,2020,2,2020-Q2,821.133333,47.756667,1795.660000,-0.029431,0.001608,0.008769
50,2020,3,2020-Q3,819.966667,48.543333,1830.046667,-0.001421,0.016472,0.019150
50,2020,4,2020-Q4,831.400000,48.970000,1864.170000,0.013944,0.008789,0.018646
50,2021,1,2021-Q1,848.066667,49.053333,1870.563333,0.020047,0.001702,0.003430
50,2021,2,2021-Q2,863.500000,48.170000,1838.453333,0.018198,-0.018008,-0.017166
50,2021,3,2021-Q3,876.500000,48.316667,1847.323333,0.015055,0.003045,0.004825
50,2021,4,2021-Q4,893.833333,48.310000,1842.236667,0.019776,-0.000138,-0.002754
50,2022,1,2022-Q1,920.433333,47.773333,1820.293333,0.029759,-0.011109,-0.011911
50,2022,2,2022-Q2,944.133333,49.616667,1908.503333,0.025749,0.038585,0.048459
50,2022,3,2022-Q3,956.766667,51.220000,1975.383333,0.013381,0.032314,0.035043
50,2022,4,2022-Q4,961.733333,52.133333,2019.313333,0.005191,0.017832,0.022239
50,2023,1,2023-Q1,955.800000,53.413333,2063.476667,-0.006169,0.024552,0.021870
50,2023,2,2023-Q2,946.433333,53.890000,2078.343333,-0.009800,0.008924,0.007205
50,2023,3,2023-Q3,937.400000,54.320000,2102.190000,-0.009545,0.007979,0.011474
50,2023,4,2023-Q4,923.866667,55.390000,2145.476667,-0.014437,0.019698,0.020591
50,2024,1,2024-Q1,914.600000,55.340000,2184.093333,-0.010030,-0.000903,0.017999
50,2024,2,2024-Q2,912.033333,56.060000,2212.450000,-0.002806,0.013010,0.012983
50,2024,3,2024-Q3,907.200000,57.296667,2253.623333,-0.005300,0.022060,0.018610
50,2024,4,2024-Q4,906.733333,58.033333,2280.690000,-0.000514,0.012857,0.012010
50,2025,1,2025-Q1,906.433333,58.586667,2286.790000,-0.000331,0.009535,0.002675
50,2025,2,2025-Q2,906.400000,58.920000,2293.956667,-0.000037,0.005690,0.003134
50,2025,3,2025-Q3,911.100000,58.850000,2279.453333,0.005185,-0.001188,-0.006322
50,2025,4,2025-Q4,904.333333,59.046667,2294.886667,-0.007427,0.003342,0.006771
50,2026,1,2026-Q1,900.300000,60.266667,2344.373333,-0.004460,0.020662,0.021564
50,2026,2,2026-Q2,900.150000,60.810000,2377.670000,-0.000167,0.009015,0.014203
51,2019,1,2019-Q1,439.533333,37.816667,1166.053333,,,
51,2019,2,2019-Q2,441.400000,37.343333,1203.620000,0.004247,-0.012517,0.032217
51,2019,3,2019-Q3,435.833333,37.936667,1246.830000,-0.012611,0.015889,0.035900
51,2019,4,2019-Q4,432.333333,38.130000,1237.806667,-0.008031,0.005096,-0.007237
51,2020,1,2020-Q1,435.733333,39.380000,1222.053333,0.007864,0.032783,-0.012727
51,2020,2,2020-Q2,220.200000,43.276667,1430.820000,-0.494645,0.098950,0.170833
51,2020,3,2020-Q3,257.766667,44.410000,1476.603333,0.170602,0.026188,0.031998
51,2020,4,2020-Q4,287.066667,44.053333,1475.820000,0.113669,-0.008031,-0.000530
51,2021,1,2021-Q1,321.000000,43.760000,1457.483333,0.118207,-0.006659,-0.012425
51,2021,2,2021-Q2,351.166667,42.593333,1435.686667,0.093977,-0.026661,-0.014955
51,2021,3,2021-Q3,407.933333,39.980000,1278.036667,0.161652,-0.061355,-0.109808
51,2021,4,2021-Q4,437.066667,39.420000,1248.326667,0.071417,-0.014007,-0.023247
51,2022,1,2022-Q1,443.366667,41.156667,1314.233333,0.014414,0.044055,0.052796
51,2022,2,2022-Q2,447.933333,42.103333,1322.023333,0.010300,0.023002,0.005927
51,2022,3,2022-Q3,450.233333,43.983333,1314.243333,0.005135,0.044652,-0.005885
51,2022,4,2022-Q4,446.733333,42.733333,1282.290000,-0.007774,-0.028420,-0.024313
51,2023,1,2023-Q1,416.033333,39.226667,1101.230000,-0.068721,-0.082059,-0.141201
51,2023,2,2023-Q2,422.100000,36.763333,1089.406667,0.014582,-0.062797,-0.010736
51,2023,3,2023-Q3,393.100000,36.066667,1033.910000,-0.068704,-0.018950,-0.050942
51,2023,4,2023-Q4,390.366667,37.813333,1046.053333,-0.006953,0.048429,0.011745
51,2024,1,2024-Q1,401.200000,38.750000,1065.573333,0.027752,0.024771,0.018661
51,2024,2,2024-Q2,389.266667,38.660000,1049.013333,-0.029744,-0.002323,-0.015541
51,2024,3,2024-Q3,382.233333,39.720000,1086.970000,-0.018068,0.027419,0.036183
51,2024,4,2024-Q4,370.433333,41.176667,1077.593333,-0.030871,0.036673,-0.008626
51,2025,1,2025-Q1,363.800000,41.500000,1119.253333,-0.017907,0.007852,0.038660
51,2025,2,2025-Q2,355.933333,42.683333,1144.983333,-0.021624,0.028514,0.022989
51,2025,3,2025-Q3,350.933333,43.776667,1168.896667,-0.014048,0.025615,0.020885
51,2025,4,2025-Q4,347.233333,43.800000,1166.623333,-0.010543,0.000533,-0.001945
51,2026,1,2026-Q1,342.700000,44.010000,1164.803333,-0.013056,0.004795,-0.001560
51,2026,2,2026-Q2,329.550000,43.980000,1125.890000,-0.038372,-0.000682,-0.033408
52,2019,1,2019-Q1,725.766667,37.686667,1400.656667,,,
52,2019,2,2019-Q2,716.933333,38.393333,1434.656667,-0.012171,0.018751,0.024274
52,2019,3,2019-Q3,709.166667,39.430000,1427.360000,-0.010833,0.027001,-0.005086
52,2019,4,2019-Q4,709.566667,39.180000,1409.193333,0.000564,-0.006340,-0.012727
52,2020,1,2020-Q1,705.066667,39.310000,1451.866667,-0.006342,0.003318,0.030282
52,2020,2,2020-Q2,691.133333,39.556667,1455.723333,-0.019762,0.006275,0.002656
52,2020,3,2020-Q3,680.700000,39.786667,1441.530000,-0.015096,0.005814,-0.009750
52,2020,4,2020-Q4,673.933333,39.146667,1458.823333,-0.009941,-0.016086,0.011997
52,2021,1,2021-Q1,677.166667,38.380000,1486.576667,0.004798,-0.019584,0.019024
52,2021,2,2021-Q2,666.833333,39.176667,1503.086667,-0.015260,0.020757,0.011106
52,2021,3,2021-Q3,662.933333,39.506667,1524.946667,-0.005849,0.008423,0.014543
52,2021,4,2021-Q4,659.666667,39.720000,1534.523333,-0.004928,0.005400,0.006280
52,2022,1,2022-Q1,657.233333,40.296667,1539.346667,-0.003689,0.014518,0.003143
52,2022,2,2022-Q2,665.666667,40.483333,1541.063333,0.012832,0.004632,0.001115
52,2022,3,2022-Q3,669.633333,40.743333,1546.906667,0.005959,0.006422,0.003792
52,2022,4,2022-Q4,663.766667,41.510000,1555.256667,-0.008761,0.018817,0.005398
52,2023,1,2023-Q1,656.833333,41.930000,1579.393333,-0.010445,0.010118,0.015519
52,2023,2,2023-Q2,650.633333,41.830000,1571.423333,-0.009439,-0.002385,-0.005046
52,2023,3,2023-Q3,642.100000,41.880000,1564.906667,-0.013115,0.001195,-0.004147
52,2023,4,2023-Q4,634.233333,41.753333,1583.846667,-0.012251,-0.003025,0.012103
52,2024,1,2024-Q1,629.900000,41.746667,1598.853333,-0.006832,-0.000160,0.009475
52,2024,2,2024-Q2,623.100000,41.476667,1605.160000,-0.010795,-0.006468,0.003944
52,2024,3,2024-Q3,614.833333,43.096667,1677.686667,-0.013267,0.039058,0.045183
52,2024,4,2024-Q4,610.433333,44.270000,1792.860000,-0.007156,0.027226,0.068650
52,2025,1,2025-Q1,600.300000,44.263333,1802.940000,-0.016600,-0.000151,0.005622
52,2025,2,2025-Q2,597.466667,45.260000,1863.003333,-0.004720,0.022517,0.033314
52,2025,3,2025-Q3,594.266667,46.766667,1938.263333,-0.005356,0.033289,0.040397
52,2025,4,2025-Q4,594.533333,48.716667,2007.100000,0.000449,0.041696,0.035515
52,2026,1,2026-Q1,578.033333,48.366667,2065.230000,-0.027753,-0.007184,0.028962
52,2026,2,2026-Q2,574.500000,48.800000,2117.920000,-0.006113,0.008959,0.025513
53,2019,1,2019-Q1,495.433333,42.547534,1587.286779,,,
53,2019,2,2019-Q2,504.133333,42.221279,1600.044589,0.017560,-0.007668,0.008037
53,2019,3,2019-Q3,515.766667,42.767979,1635.064365,0.023076,0.012948,0.021887
53,2019,4,2019-Q4,524.233333,43.333392,1648.557423,0.016416,0.013220,0.008252
53,2020,1,2020-Q1,537.900000,43.663207,1665.647126,0.026070,0.007611,0.010366
53,2020,2,2020-Q2,533.300000,44.122088,1644.431177,-0.008552,0.010510,-0.012737
53,2020,3,2020-Q3,533.166667,44.003035,1642.796471,-0.000250,-0.002698,-0.000994
53,2020,4,2020-Q4,541.433333,45.213816,1688.596123,0.015505,0.027516,0.027879
53,2021,1,2021-Q1,549.200000,46.067376,1724.589910,0.014345,0.018878,0.021316
53,2021,2,2021-Q2,572.333333,46.141017,1746.133936,0.042122,0.001599,0.012492
53,2021,3,2021-Q3,594.033333,47.415436,1779.138117,0.037915,0.027620,0.018901
53,2021,4,2021-Q4,608.000000,48.583853,1843.961998,0.023512,0.024642,0.036436
53,2022,1,2022-Q1,622.266667,49.712382,1892.466026,0.023465,0.023228,0.026304
53,2022,2,2022-Q2,642.400000,49.632113,1861.603170,0.032355,-0.001615,-0.016308
53,2022,3,2022-Q3,663.033333,50.265808,1869.069153,0.032119,0.012768,0.004011
53,2022,4,2022-Q4,674.466667,49.859359,1857.166504,0.017244,-0.008086,-0.006368
53,2023,1,2023-Q1,671.066667,49.516120,1849.317501,-0.005041,-0.006884,-0.004226
53,2023,2,2023-Q2,664.833333,50.516566,1868.453672,-0.009289,0.020204,0.010348
53,2023,3,2023-Q3,667.733333,50.828951,1883.363790,0.004362,0.006184,0.007980
53,2023,4,2023-Q4,665.533333,51.005353,1875.736783,-0.003295,0.003471,-0.004050
53,2024,1,2024-Q1,667.166667,51.347323,1884.063624,0.002454,0.006705,0.004439
53,2024,2,2024-Q2,665.300000,51.946228,1904.152428,-0.002798,0.011664,0.010662
53,2024,3,2024-Q3,662.333333,52.352336,1939.421012,-0.004459,0.007818,0.018522
53,2024,4,2024-Q4,661.033333,52.623316,1951.902550,-0.001963,0.005176,0.006436
53,2025,1,2025-Q1,662.633333,53.067875,1985.251707,0.002420,0.008448,0.017085
53,2025,2,2025-Q2,661.966667,53.115996,1990.394903,-0.001006,0.000907,0.002591
53,2025,3,2025-Q3,661.400000,53.607754,2033.390488,-0.000856,0.009258,0.021602
53,2025,4,2025-Q4,660.166667,54.237716,2050.768013,-0.001865,0.011751,0.008546
53,2026,1,2026-Q1,643.900000,54.953470,2068.808290,-0.024640,0.013197,0.008797
53,2026,2,2026-Q2,644.400000,55.465399,2077.372392,0.000777,0.009316,0.004140
55,2019,1,2019-Q1,6389.100000,,,,,
55,2019,2,2019-Q2,6417.733333,,,0.004482,,
55,2019,3,2019-Q3,6453.033333,,,0.005500,,
55,2019,4,2019-Q4,6473.400000,,,0.003156,,
55,2020,1,2020-Q1,6501.900000,,,0.004403,,
55,2020,2,2020-Q2,6470.166667,,,-0.004881,,
55,2020,3,2020-Q3,6477.500000,,,0.001133,,
55,2020,4,2020-Q4,6506.033333,,,0.004405,,
55,2021,1,2021-Q1,6516.833333,,,0.001660,,
55,2021,2,2021-Q2,6520.166667,,,0.000511,,
55,2021,3,2021-Q3,6546.800000,,,0.004085,,
55,2021,4,2021-Q4,6593.433333,,,0.007123,,
55,2022,1,2022-Q1,6635.866667,,,0.006436,,
55,2022,2,2022-Q2,6673.700000,,,0.005701,,
55,2022,3,2022-Q3,6688.633333,,,0.002238,,
55,2022,4,2022-Q4,6711.533333,,,0.003424,,
55,2023,1,2023-Q1,6710.100000,,,-0.000214,,
55,2023,2,2023-Q2,6725.300000,,,0.002265,,
55,2023,3,2023-Q3,6726.733333,,,0.000213,,
55,2023,4,2023-Q4,6706.966667,,,-0.002939,,
55,2024,1,2024-Q1,6690.466667,,,-0.002460,,
55,2024,2,2024-Q2,6698.800000,,,0.001246,,
55,2024,3,2024-Q3,6708.400000,,,0.001433,,
55,2024,4,2024-Q4,6716.466667,,,0.001202,,
55,2025,1,2025-Q1,6738.233333,,,0.003241,,
55,2025,2,2025-Q2,6742.266667,,,0.000599,,
55,2025,3,2025-Q3,6739.533333,,,-0.000405,,
55,2025,4,2025-Q4,6735.766667,,,-0.000559,,
55,2026,1,2026-Q1,6702.033333,,,-0.005008,,
55,2026,2,2026-Q2,6673.100000,,,-0.004317,,
56,2019,1,2019-Q1,2662.533333,35.006667,1353.586667,,,
56,2019,2,2019-Q2,2662.866667,35.613333,1374.676667,0.000125,0.017330,0.015581
56,2019,3,2019-Q3,2670.666667,35.980000,1390.033333,0.002929,0.010296,0.011171
56,2019,4,2019-Q4,2678.866667,36.693333,1415.143333,0.003070,0.019826,0.018064
56,2020,1,2020-Q1,2686.900000,37.640000,1452.906667,0.002999,0.025799,0.026685
56,2020,2,2020-Q2,2666.766667,38.266667,1491.063333,-0.007493,0.016649,0.026262
56,2020,3,2020-Q3,2684.366667,38.903333,1505.590000,0.006600,0.016638,0.009742
56,2020,4,2020-Q4,2714.566667,40.163333,1563.716667,0.011250,0.032388,0.038607
56,2021,1,2021-Q1,2729.300000,41.693333,1616.296667,0.005428,0.038094,0.033625
56,2021,2,2021-Q2,2724.466667,42.676667,1647.320000,-0.001771,0.023585,0.019194
56,2021,3,2021-Q3,2721.800000,41.813333,1611.226667,-0.000979,-0.020230,-0.021910
56,2021,4,2021-Q4,2719.100000,41.783333,1605.873333,-0.000992,-0.000717,-0.003323
56,2022,1,2022-Q1,2725.300000,41.810000,1606.893333,0.002280,0.000638,0.000635
56,2022,2,2022-Q2,2714.233333,42.023333,1606.693333,-0.004061,0.005102,-0.000124
56,2022,3,2022-Q3,2698.133333,42.000000,1600.200000,-0.005932,-0.000555,-0.004041
56,2022,4,2022-Q4,2689.633333,42.173333,1613.826667,-0.003150,0.004127,0.008516
56,2023,1,2023-Q1,2669.433333,42.656667,1626.646667,-0.007510,0.011461,0.007944
56,2023,2,2023-Q2,2659.200000,42.863333,1631.670000,-0.003834,0.004845,0.003088
56,2023,3,2023-Q3,2644.933333,43.986667,1678.813333,-0.005365,0.026207,0.028893
56,2023,4,2023-Q4,2616.700000,44.666667,1703.286667,-0.010674,0.015459,0.014578
56,2024,1,2024-Q1,2599.566667,45.580000,1744.203333,-0.006548,0.020448,0.024022
56,2024,2,2024-Q2,2589.700000,46.393333,1781.503333,-0.003796,0.017844,0.021385
56,2024,3,2024-Q3,2585.033333,47.340000,1814.746667,-0.001802,0.020405,0.018660
56,2024,4,2024-Q4,2583.000000,47.740000,1842.786667,-0.000787,0.008450,0.015451
56,2025,1,2025-Q1,2585.166667,48.383333,1866.023333,0.000839,0.013476,0.012610
56,2025,2,2025-Q2,2586.000000,49.120000,1897.660000,0.000322,0.015226,0.016954
56,2025,3,2025-Q3,2585.200000,49.646667,1911.400000,-0.000309,0.010722,0.007240
56,2025,4,2025-Q4,2583.033333,50.136667,1916.896667,-0.000838,0.009870,0.002876
56,2026,1,2026-Q1,2564.066667,50.490000,1930.410000,-0.007343,0.007047,0.007050
56,2026,2,2026-Q2,2552.750000,50.920000,1945.140000,-0.004414,0.008517,0.007631
57,2019,1,2019-Q1,880.966667,53.460434,2043.983269,,,
57,2019,2,2019-Q2,882.000000,54.437698,2069.565811,0.001173,0.018280,0.012516
57,2019,3,2019-Q3,879.733333,53.972044,2050.127310,-0.002570,-0.008554,-0.009393
57,2019,4,2019-Q4,875.533333,53.289146,2014.352243,-0.004774,-0.012653,-0.017450
57,2020,1,2020-Q1,870.966667,53.301721,2021.923787,-0.005216,0.000236,0.003759
57,2020,2,2020-Q2,863.800000,53.152025,2022.462378,-0.008228,-0.002808,0.000266
57,2020,3,2020-Q3,863.000000,54.126557,2069.559562,-0.000926,0.018335,0.023287
57,2020,4,2020-Q4,864.833333,55.553551,2154.530976,0.002124,0.026364,0.041058
57,2021,1,2021-Q1,866.633333,57.027734,2224.132140,0.002081,0.026536,0.032305
57,2021,2,2021-Q2,869.966667,58.010324,2273.105924,0.003846,0.017230,0.022019
57,2021,3,2021-Q3,881.966667,59.961503,2378.503452,0.013794,0.033635,0.046367
57,2021,4,2021-Q4,891.633333,62.282380,2449.639920,0.010960,0.038706,0.029908
57,2022,1,2022-Q1,887.300000,63.762441,2508.944938,-0.004860,0.023764,0.024210
57,2022,2,2022-Q2,900.366667,64.927947,2553.813863,0.014726,0.018279,0.017884
57,2022,3,2022-Q3,917.400000,64.758343,2533.149328,0.018918,-0.002612,-0.008092
57,2022,4,2022-Q4,923.533333,65.997496,2576.127478,0.006686,0.019135,0.016966
57,2023,1,2023-Q1,928.500000,66.903700,2627.066697,0.005378,0.013731,0.019774
57,2023,2,2023-Q2,935.400000,67.630329,2625.153034,0.007431,0.010861,-0.000728
57,2023,3,2023-Q3,935.500000,69.807119,2715.121729,0.000107,0.032187,0.034272
57,2023,4,2023-Q4,940.700000,70.413943,2749.245623,0.005559,0.008693,0.012568
57,2024,1,2024-Q1,933.266667,71.771315,2783.160769,-0.007902,0.019277,0.012336
57,2024,2,2024-Q2,931.066667,71.656521,2802.615867,-0.002357,-0.001599,0.006990
57,2024,3,2024-Q3,932.100000,70.253723,2747.509455,0.001110,-0.019577,-0.019662
57,2024,4,2024-Q4,934.100000,68.904313,2672.785642,0.002146,-0.019208,-0.027197
57,2025,1,2025-Q1,936.033333,69.072080,2704.892027,0.002070,0.002435,0.012012
57,2025,2,2025-Q2,941.033333,70.153571,2715.711892,0.005342,0.015657,0.004000
57,2025,3,2025-Q3,941.700000,70.578556,2702.840297,0.000708,0.006058,-0.004740
57,2025,4,2025-Q4,948.033333,72.950597,2793.719496,0.006725,0.033609,0.033624
57,2026,1,2026-Q1,947.233333,74.792356,2890.455546,-0.000844,0.025247,0.034626
57,2026,2,2026-Q2,945.500000,74.527656,2861.526157,-0.001830,-0.003539,-0.010009
58,2019,1,2019-Q1,2768.466667,36.010000,1370.786667,,,
58,2019,2,2019-Q2,2791.933333,36.163333,1375.406667,0.008476,0.004258,0.003370
58,2019,3,2019-Q3,2817.900000,36.446667,1389.833333,0.009301,0.007835,0.010489
58,2019,4,2019-Q4,2830.766667,36.666667,1398.220000,0.004566,0.006036,0.006034
58,2020,1,2020-Q1,2850.300000,37.040000,1416.156667,0.006900,0.010182,0.012828
58,2020,2,2020-Q2,2840.500000,37.746667,1441.906667,-0.003438,0.019078,0.018183
58,2020,3,2020-Q3,2829.200000,38.226667,1457.706667,-0.003978,0.012716,0.010958
58,2020,4,2020-Q4,2824.766667,38.683333,1475.123333,-0.001567,0.011946,0.011948
58,2021,1,2021-Q1,2811.366667,38.743333,1472.253333,-0.004744,0.001551,-0.001946
58,2021,2,2021-Q2,2808.466667,38.990000,1471.223333,-0.001032,0.006367,-0.000700
58,2021,3,2021-Q3,2825.100000,38.946667,1472.180000,0.005923,-0.001111,0.000650
58,2021,4,2021-Q4,2854.266667,39.430000,1494.393333,0.010324,0.012410,0.015089
58,2022,1,2022-Q1,2884.533333,39.853333,1513.103333,0.010604,0.010736,0.012520
58,2022,2,2022-Q2,2915.033333,40.403333,1529.943333,0.010574,0.013801,0.011129
58,2022,3,2022-Q3,2925.833333,41.260000,1559.630000,0.003705,0.021203,0.019404
58,2022,4,2022-Q4,2944.500000,41.720000,1581.186667,0.006380,0.011149,0.013822
58,2023,1,2023-Q1,2951.800000,42.106667,1591.626667,0.002479,0.009268,0.006603
58,2023,2,2023-Q2,2967.566667,42.586667,1616.880000,0.005341,0.011400,0.015866
58,2023,3,2023-Q3,2977.133333,43.263333,1651.216667,0.003224,0.015889,0.021236
58,2023,4,2023-Q4,2980.266667,43.873333,1675.960000,0.001052,0.014100,0.014985
58,2024,1,2024-Q1,2982.233333,44.353333,1691.350000,0.000660,0.010941,0.009183
58,2024,2,2024-Q2,2996.033333,44.893333,1713.426667,0.004627,0.012175,0.013053
58,2024,3,2024-Q3,3007.600000,45.350000,1732.386667,0.003861,0.010172,0.011066
58,2024,4,2024-Q4,3012.466667,45.926667,1751.350000,0.001618,0.012716,0.010946
58,2025,1,2025-Q1,3024.766667,46.673333,1792.273333,0.004083,0.016258,0.023367
58,2025,2,2025-Q2,3018.600000,47.310000,1819.866667,-0.002039,0.013641,0.015396
58,2025,3,2025-Q3,3009.466667,47.763333,1842.086667,-0.003026,0.009582,0.012210
58,2025,4,2025-Q4,2999.366667,48.326667,1862.180000,-0.003356,0.011794,0.010908
58,2026,1,2026-Q1,2974.633333,48.526667,1861.810000,-0.008246,0.004139,-0.000199
58,2026,2,2026-Q2,2953.250000,48.680000,1864.440000,-0.007189,0.003160,0.001413
59,2019,1,2019-Q1,503.700000,53.983333,2027.993333,,,
59,2019,2,2019-Q2,507.266667,54.380000,2028.386667,0.007081,0.007348,0.000194
59,2019,3,2019-Q3,510.066667,54.430000,2022.986667,0.005520,0.000919,-0.002662
59,2019,4,2019-Q4,511.833333,54.843333,2047.486667,0.003464,0.007594,0.012111
59,2020,1,2020-Q1,515.566667,55.050000,2058.880000,0.007294,0.003768,0.005565
59,2020,2,2020-Q2,516.733333,55.200000,2068.166667,0.002263,0.002725,0.004511
59,2020,3,2020-Q3,518.133333,55.886667,2095.753333,0.002709,0.012440,0.013339
59,2020,4,2020-Q4,520.400000,56.746667,2131.790000,0.004375,0.015388,0.017195
59,2021,1,2021-Q1,529.366667,57.470000,2160.863333,0.017230,0.012747,0.013638
59,2021,2,2021-Q2,537.933333,57.873333,2179.913333,0.016183,0.007018,0.008816
59,2021,3,2021-Q3,543.566667,58.556667,2211.466667,0.010472,0.011807,0.014475
59,2021,4,2021-Q4,559.666667,58.753333,2230.666667,0.029619,0.003359,0.008682
59,2022,1,2022-Q1,568.166667,59.583333,2274.113333,0.015188,0.014127,0.019477
59,2022,2,2022-Q2,578.900000,60.143333,2299.453333,0.018891,0.009399,0.011143
59,2022,3,2022-Q3,589.066667,60.733333,2307.843333,0.017562,0.009810,0.003649
59,2022,4,2022-Q4,600.266667,61.236667,2320.830000,0.019013,0.008288,0.005627
59,2023,1,2023-Q1,608.800000,62.240000,2354.793333,0.014216,0.016385,0.014634
59,2023,2,2023-Q2,614.233333,63.176667,2396.490000,0.008925,0.015049,0.017707
59,2023,3,2023-Q3,619.200000,64.106667,2416.820000,0.008086,0.014721,0.008483
59,2023,4,2023-Q4,623.433333,64.803333,2427.963333,0.006837,0.010867,0.004611
59,2024,1,2024-Q1,625.500000,65.713333,2457.680000,0.003315,0.014042,0.012239
59,2024,2,2024-Q2,630.400000,65.766667,2455.276667,0.007834,0.000812,-0.000978
59,2024,3,2024-Q3,632.800000,66.363333,2495.273333,0.003807,0.009072,0.016290
59,2024,4,2024-Q4,637.533333,66.590000,2510.446667,0.007480,0.003416,0.006081
59,2025,1,2025-Q1,643.366667,66.923333,2522.996667,0.009150,0.005006,0.004999
59,2025,2,2025-Q2,649.533333,67.290000,2548.053333,0.009585,0.005479,0.009931
59,2025,3,2025-Q3,657.633333,67.123333,2537.263333,0.012470,-0.002477,-0.004235
59,2025,4,2025-Q4,663.500000,67.693333,2549.743333,0.008921,0.008492,0.004919
59,2026,1,2026-Q1,672.833333,68.216667,2576.306667,0.014067,0.007731,0.010418
59,2026,2,2026-Q2,679.500000,68.520000,2603.760000,0.009908,0.004447,0.010656
60,2019,1,2019-Q1,2298.033333,,,,,
60,2019,2,2019-Q2,2316.333333,,,0.007963,,
60,2019,3,2019-Q3,2327.233333,,,0.004706,,
60,2019,4,2019-Q4,2338.800000,,,0.004970,,
60,2020,1,2020-Q1,2351.366667,,,0.005373,,
60,2020,2,2020-Q2,2136.933333,,,-0.091195,,
60,2020,3,2020-Q3,2171.000000,,,0.015942,,
60,2020,4,2020-Q4,2198.566667,,,0.012698,,
60,2021,1,2021-Q1,2208.333333,,,0.004442,,
60,2021,2,2021-Q2,2241.133333,,,0.014853,,
60,2021,3,2021-Q3,2281.333333,,,0.017937,,
60,2021,4,2021-Q4,2316.100000,,,0.015240,,
60,2022,1,2022-Q1,2334.433333,,,0.007916,,
60,2022,2,2022-Q2,2374.766667,,,0.017278,,
60,2022,3,2022-Q3,2398.900000,,,0.010162,,
60,2022,4,2022-Q4,2423.066667,,,0.010074,,
60,2023,1,2023-Q1,2438.233333,,,0.006259,,
60,2023,2,2023-Q2,2453.266667,,,0.006166,,
60,2023,3,2023-Q3,2463.766667,,,0.004280,,
60,2023,4,2023-Q4,2468.500000,,,0.001921,,
60,2024,1,2024-Q1,2464.466667,,,-0.001634,,
60,2024,2,2024-Q2,2451.133333,,,-0.005410,,
