line_id,year,quarter,employment_thousands,avg_hourly_earnings,avg_weekly_earnings,period,employment_thousands_growth,avg_hourly_earnings_growth,avg_weekly_earnings_growth
25,2026,2,4767.0,32.86,1307.8249999999998,2026-Q2,-0.0016753926701570387,0.0065346130283847614,0.009913872987109107
26,2019,1,1940.1666666666667,20.983333333333334,852.61,2019-Q1,,,
26,2019,2,1949.6333333333332,21.076666666666668,853.6,2019-Q2,0.004879305901554831,0.00444797458300239,0.0011611404980003126
26,2019,3,1964.8999999999999,21.28,854.0333333333333,2019-Q3,0.007830532236830834,0.009647319310453817,0.0005076538581691992
26,2019,4,1980.0666666666666,21.459999999999997,863.4133333333333,2019-Q4,0.007718798242489111,0.008458646616541277,0.010983177861910054
26,2020,1,1975.4333333333334,21.626666666666665,875.8866666666667,2020-Q1,-0.0023399885525738906,0.00776638707673194,0.014446537772561552
26,2020,2,1849.1333333333332,22.136666666666667,881.7566666666667,2020-Q2,-0.06393533908172055,0.023581997533908883,0.0067017802912097135
26,2020,3,1905.1333333333332,22.153333333333336,901.64,2020-Q3,0.030284457583732882,0.0007528986598404064,0.022549683019124744
26,2020,4,1930.8666666666668,22.19666666666667,911.5433333333334,2020-Q4,0.013507366063617798,0.0019560637977731332,0.010983688981559547
26,2021,1,1940.4666666666665,22.386666666666667,918.6033333333334,2021-Q1,0.00497186064979438,0.00855984382039332,0.00774510628494518
26,2021,2,1948.7,22.793333333333333,939.0500000000001,2021-Q2,0.004242965609647209,0.018165574746873192,0.02225842855639537
26,2021,3,1965.5666666666666,23.189999999999998,953.0933333333332,2021-Q3,0.008655342878157946,0.01740274934191266,0.014954830236231453
26,2021,4,1989.0,23.459999999999997,952.4766666666666,2021-Q4,0.01192192243119039,0.011642949547218562,-0.0006470160320081186
26,2022,1,2014.4333333333334,23.736666666666665,963.7199999999999,2022-Q1,0.012786995139936419,0.011793123046319964,0.011804313666476496
26,2022,2,2043.0666666666666,24.070000000000004,963.5966666666667,2022-Q2,0.014214088329224106,0.01404297149276812,-0.00012797631400529585
26,2022,3,2063.433333333333,24.5,975.91,2022-Q3,0.009968674541538602,0.017864561695055903,0.012778513831859017
26,2022,4,2074.6,24.94666666666667,986.1633333333333,2022-Q4,0.0054116924866325355,0.018231292517006947,0.010506433311815
26,2023,1,2086.933333333333,25.416666666666668,1009.8933333333334,2023-Q1,0.005944921109289902,0.018840192410475742,0.024062951032452595
26,2023,2,2092.4,25.77,1005.0133333333333,2023-Q2,0.0026194735497062638,0.01390163934426214,-0.00483219349898345
26,2023,3,2093.9,26.043333333333333,1014.8299999999999,2023-Q3,0.0007168801376409295,0.010606648557754506,0.009767697940989084
26,2023,4,2113.3333333333335,26.263333333333332,1026.0166666666667,2023-Q4,0.009280927137558237,0.008447459362600718,0.011023192718649266
26,2024,1,2124.2999999999997,26.383333333333336,1041.2633333333333,2024-Q1,0.005189274447949366,0.004569107754791357,0.014860057503939261
26,2024,2,2131.066666666667,26.650000000000002,1055.3433333333332,2024-Q2,0.003185363021544596,0.010107391029690493,0.013522035732235427
26,2024,3,2140.9,26.973333333333333,1063.6466666666668,2024-Q3,0.004614277670024203,0.012132582864289976,0.007867897651001599
26,2024,4,2135.7999999999997,27.083333333333332,1068.8933333333332,2024-Q4,-0.002382175720491597,0.00407810182896684,0.0049327157514711395
26,2025,1,2135.5,27.44333333333333,1078.4933333333333,2025-Q1,-0.00014046259013000828,0.013292307692307714,0.008981251637207421
26,2025,2,2136.366666666667,27.659999999999997,1077.8166666666666,2025-Q2,0.0004058378209630398,0.007895056480019313,-0.0006274184974099928
26,2025,3,2131.9,27.83666666666667,1094.8999999999999,2025-Q3,-0.0020907771762026517,0.0063870812243915775,0.01584994355873759
26,2025,4,2132.4666666666667,28.36,1116.4433333333334,2025-Q4,0.00026580358678485183,0.018800143695365756,0.019676073918470705
26,2026,1,2128.133333333333,28.430000000000003,1128.67,2026-Q1,-0.0020320755306844074,0.0024682651622003338,0.01095144402014725
26,2026,2,2125.05,28.475,1137.5749999999998,2026-Q2,-0.0014488440573897643,0.0015828350334152752,0.007889817218495798
27,2019,1,223.9333333333333,20.314169230897864,816.2332058427797,2019-Q1,,,
27,2019,2,223.5666666666667,20.32651965188949,819.4575008582946,2019-Q2,-0.001637392080976241,0.0006079707642112631,0.003950212993584001
27,2019,3,220.83333333333334,20.669043408131618,823.1962571129799,2019-Q3,-0.012226032503354745,0.016851077415522386,0.004562477310622315
27,2019,4,219.20000000000002,20.910020092256,832.1979550730575,2019-Q4,-0.007396226415094298,0.01165882132840168,0.010935056959135547
27,2020,1,216.53333333333333,21.224548877576794,853.4234812194564,2020-Q1,-0.012165450121654597,0.015042012582153319,0.025505381282192152
27,2020,2,184.66666666666666,22.08125301232997,852.7749182606377,2020-Q2,-0.1471674876847291,0.04036383245149966,-0.0007599544342182796
27,2020,3,194.29999999999998,21.90042350686785,883.1513992775007,2020-Q3,0.05216606498194931,-0.008189277363976899,0.03562074864821341
27,2020,4,197.69999999999996,21.930701682821958,894.7592372141665,2020-Q4,0.01749871332990205,0.0013825383762380294,0.013143655715387226
27,2021,1,198.5,22.195339496912855,895.644406152957,2021-Q1,0.004046535154274444,0.012067001681856038,0.0009892816994507836
